7354,1454408,dashing-whippets,269861600,Virtual Functional Strength for Runners with Emmi,31,1586035328000,2020,04,10,19,Friday,1586559600000,1586567049000,0_0,0,https://us04web.zoom.us/j/209720224?pwd=Y3I3TElOdEVVUEtyQkczMVhsWFRTdz09,https://www.meetup.com/dashing-whippets/events/269861600/
7355,1454408,dashing-whippets,270013808,Virtual Amity & Remote Happy Hour,12,1586722391000,2020,04,13,19,Monday,1586818800000,1586828598000,0_0,0,https://us04web.zoom.us/j/259493987?pwd=ZUwxc0h1Myt0SnlPZGV6NWhEVGNMdz09 ,https://www.meetup.com/dashing-whippets/events/270013808/
7356,1454408,dashing-whippets,270013758,Yoga with Leah,18,1586722005000,2020,04,15,19,Wednesday,1586991600000,1587001375000,0_0,0,https://zoom.us/j/417527206 ,https://www.meetup.com/dashing-whippets/events/270013758/
7357,1454408,dashing-whippets,270013784,Virtual Functional Strength for Runners with Emmi,26,1586722231000,2020,04,17,18,Friday,1587162600000,1587173509000,0_0,0,https://us04web.zoom.us/j/209720224?pwd=Y3I3TElOdEVVUEtyQkczMVhsWFRTdz09,https://www.meetup.com/dashing-whippets/events/270013784/
7358,1454408,dashing-whippets,269954448,Team Study Session and Networking [Virtual],13,1586453882000,2020,04,18,15,Saturday,1587236400000,1587246489000,0_0,0,how to find us,https://www.meetup.com/dashing-whippets/events/269954448/
7359,1454408,dashing-whippets,270046076,Virtual Amity & Remote Happy Hour,9,1586889357000,2020,04,20,19,Monday,1587423600000,1587433807000,0_0,0,https://us04web.zoom.us/meeting/v5Ekc-CrpzMtYXpyoYZI5hnO06Kth89jKQ/ics?icsToken=98tyKuutpz8jGd2dt1-Cd60qW6  buHMlkh2urpSpSXMVihdTVOgHfZKaut1O-mB,https://www.meetup.com/dashing-whippets/events/270046076/
7360,1454408,dashing-whippets,270127627,Yoga with Leah,19,1587237155000,2020,04,22,19,Wednesday,1587596400000,1587606383000,0_0,0,how to find us,https://www.meetup.com/dashing-whippets/events/270127627/
7361,1454408,dashing-whippets,270127642,Virtual Functional Strength for Runners with Emmi,24,1587237230000,2020,04,24,18,Friday,1587767400000,1587772520000,0_0,0,https://us04web.zoom.us/j/209720224?pwd=Y3I3TElOdEVVUEtyQkczMVhsWFRTdz09,https://www.meetup.com/dashing-whippets/events/270127642/
7362,1454408,dashing-whippets,270277221,Virtual Amity & Remote Happy Hour,7,1587921079000,2020,04,27,19,Monday,1588028400000,1588038947000,0_0,0,https://us04web.zoom.us/meeting/v5Ekc-CrpzMtYXpyoYZI5hnO06Kth89jKQ/ics?icsToken=98tyKuutpz8jGd2dt1-Cd60qW6  buHMlkh2urpSpSXMVihdTVOgHfZKaut1O-mB,https://www.meetup.com/dashing-whippets/events/270277221/
7363,1454408,dashing-whippets,270277238,Yoga with Leah,18,1587921108000,2020,04,29,18,Wednesday,1588198200000,1588204123000,0_0,0,how to find us,https://www.meetup.com/dashing-whippets/events/270277238/
7660,1459657,MATHEMATICS-ACADEMY-MATH-CLUB,270205848,Mathematical Properties of The Corona,9,1587596635000,2020,04,29,15,Wednesday,1588186800000,1588197449000,0_0,20,https://stonybrook.zoom.us/j/91615422139?pwd=QzlhUFpKTnJkN3d5UDBHUUMwL0dIZz09,https://www.meetup.com/MATHEMATICS-ACADEMY-MATH-CLUB/events/270205848/
7669,1460361,Heal-the-Loss-of-Love-Attract-a-Healthy-Loving-Relationship,fzxvnrybcfbvb,Healing the Loss of a Love - Attracting a Healthy and Loving Relationship,10,1581310984000,2020,03,16,19,Monday,1584399600000,1584410133000,0_0,10,how to find us,https://www.meetup.com/Heal-the-Loss-of-Love-Attract-a-Healthy-Loving-Relationship/events/268601730/
8414,1466221,Hudson-Valley-French-Language-Culture-Meetup,270034368,Virtual French presentation on April 18,5,1586823180000,2020,04,18,11,Saturday,1587222000000,1587232635000,0_0,0,how to find us,https://www.meetup.com/Hudson-Valley-French-Language-Culture-Meetup/events/270034368/
8530,1472126,Cinema-Femina,269051509,"SUPPRESSED: The Fight to Vote, Film Screening & Talk, 3/10",6,1582858832000,2020,03,10,18,Tuesday,1583877600000,1583887290000,0_0,0,how to find us,https://www.meetup.com/Cinema-Femina/events/269051509/
8586,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,268817317,***NEW BEAUTIFUL FIELD**SUNDAY PICK-UP CO-ED SOCCER Games @ De Witt Clinton Park,40,1582081319000,2020,03,01,11,Sunday,1583078400000,1583088278000,0_0,10.25,Look for us on the field!,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/268817317/
8587,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,bdwbqrybcfbdb,1st Game-MONDAY AFTERWORK CO-ED INDOOR FUTSAL Game,18,1580530786000,2020,03,02,18,Monday,1583191800000,1583200965000,0_0,10,We will be upstairs on the 5th floor.,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/268992223/
8588,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,qcfcqrybcfbhb,THURSDAY AFTERWORK CO-ED INDOOR FUTSAL Game,13,1580853994000,2020,03,05,18,Thursday,1583451000000,1583461989000,0_0,10,We will be upstairs on the 5th floor.,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269074210/
8589,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,vppclrybcfbkb,1st GAME 9v9-1.5Hrs Saturday CO-ED Pickup Soccer Games @ Sara D. Roosevelt Park,20,1573531422000,2020,03,07,11,Saturday,1583599500000,1583609239000,0_0,10.25,Look for us on the field.,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269062726/
8590,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,knpclrybcfbkb,2nd GAME 9v9-1.5Hrs Saturday CO-ED Pickup Soccer Games @Sara D. Roosevelt Park,20,1573530879000,2020,03,07,13,Saturday,1583605800000,1583614354000,0_0,10.25,Look for us on the field.,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269062752/
8591,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,268817335,***NEW BEAUTIFUL FIELD**SUNDAY PICK-UP CO-ED SOCCER Games @ De Witt Clinton Park,42,1582081398000,2020,03,08,11,Sunday,1583679600000,1583690878000,0_0,10.25,Look for us on the field!,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/268817335/
8592,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,bdwbqrybcfbmb,1st Game-MONDAY AFTERWORK CO-ED INDOOR FUTSAL Game,18,1583103487000,2020,03,09,18,Monday,1583793000000,1583803287000,0_0,10,We will be upstairs on the 5th floor.,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269169356/
8593,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,vkrwqrybcfbcc,POSTPONED **1st GAME 8v8-1.5Hrs Saturday CO-ED Pickup Soccer Games @Lions Gate ,5,1583857116000,2020,03,21,16,Saturday,1584820800000,1584828074000,0_0,10.5,Look for us on the field.,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269326885/
8594,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,mchnqrybcfbdc,1st GAME-Pick Up CO-ED Soccer Games @ Frederick Douglass Playground,4,1583853645000,2020,03,22,16,Sunday,1584907200000,1584915066000,0_0,10.5,Find us on the Pitch,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269327269/
8595,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,tfhnqrybcfbdc,2nd Session- GAME-Pick Up CO-ED Soccer Games @ Frederick Douglass Playground,4,1583853925000,2020,03,22,17,Sunday,1584912600000,1584919964000,0_0,10.5,Find us on the Pitch,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269327274/
8597,1473241,MANHATTAN-INTERNATIONAL-COED-SOCCER,ddddrrybcfbmc,Postponed-1st GAME-Pick Up CO-ED Soccer Games @ Frederick Douglass Playground,5,1583853645000,2020,03,29,16,Sunday,1585512000000,1585520882000,0_0,10.5,Find us on the Pitch,https://www.meetup.com/MANHATTAN-INTERNATIONAL-COED-SOCCER/events/269611678/
8648,1476000,nynj-thebucketlist,268274646,Exclusive Rooftop Dance Party w/ A Quiet Place Part II,5,1580242794000,2020,03,07,22,Saturday,1583636400000,1583652235000,0_0,0,"The event is on the Alpine Terrace. Upon arrival, enter through hotel lobby and take the main elevator to the floor labeled Terrace.",https://www.meetup.com/silentdisconewjersey/events/268274646/
8669,1476739,Be-Social-Change-New-York,269603635,FREE Webinar: Networking Online During Coronavirus,1,1584977216000,2020,03,26,18,Thursday,1585260000000,1585264697000,0_0,0,how to find us,https://www.meetup.com/Be-Social-Change-New-York/events/269603635/
8683,1476739,Be-Social-Change-New-York,269967185,Free Webinar: Navigating a Career Change During Coronavirus ,1,1586489336000,2020,04,27,18,Monday,1588024800000,1588029183000,0_0,0,how to find us,https://www.meetup.com/Be-Social-Change-New-York/events/269967185/
9873,1479841,CNJVolleyball,269211925,Int/Adv Co-ed 6s Open Gym - Fri 3/6,14,1583433308000,2020,03,06,21,Friday,1583546400000,1583555830000,0_0,13,Volleyball Courts,https://www.meetup.com/CNJVolleyball/events/269211925/
9874,1479841,CNJVolleyball,268754232,Rec/Int Women's Program Session #1,13,1581873231000,2020,03,06,21,Friday,1583546400000,1583555751000,0_0,20,Gym,https://www.meetup.com/CNJVolleyball/events/268754232/
9875,1479841,CNJVolleyball,269211965,Int Coed 6s Open Gym - Sat 3/7,25,1583433424000,2020,03,07,18,Saturday,1583623800000,1583634211000,0_0,13,Volleyball Courts,https://www.meetup.com/CNJVolleyball/events/269211965/
9876,1479841,CNJVolleyball,269212444,Adv Men's 6s Open Gym - Sun 3/8,15,1583433914000,2020,03,08,19,Sunday,1583708400000,1583717251000,0_0,13,Volleyball Courts,https://www.meetup.com/CNJVolleyball/events/269212444/
9877,1479841,CNJVolleyball,269212181,Adv Women's 6s Open Gym - Sun 3/8,13,1583433752000,2020,03,08,19,Sunday,1583708400000,1583717251000,0_0,13,Volleyball Courts,https://www.meetup.com/CNJVolleyball/events/269212181/
9878,1479841,CNJVolleyball,269256278,Rec/Int Women's Program Session #2,14,1583591851000,2020,03,13,20,Friday,1584145800000,1584154942000,0_0,20,Gym,https://www.meetup.com/CNJVolleyball/events/269256278/
9879,1479841,CNJVolleyball,269330163,Int Coed 6s Open Gym - Sat 3/14,25,1583865675000,2020,03,14,18,Saturday,1584225000000,1584236071000,0_0,13,Volleyball Courts,https://www.meetup.com/CNJVolleyball/events/269330163/
9885,1480548,GrowthNetworking,269155447,Art of Henna and Free Mini Healing,4,1583240344000,2020,03,14,12,Saturday,1584201600000,1584219267000,0_0,0,how to find us,https://www.meetup.com/GrowthNetworking/events/269155447/
9930,1481036,Westchester-Geeks,brhcrrybcgbdb,Story Games Thursday! Online!,5,1584666804000,2020,04,02,19,Thursday,1585868400000,1585882457000,0_0,0,https://hangouts.google.com/group/T1cC56VUbLRCgaNq7,https://www.meetup.com/Westchester-Geeks/events/269653366/
10032,1486060,Grateful-Dead-Jam-Band,vfczgrybcfbcc,Workingman's Dead Monthly Electric Jam,3,1566388750000,2020,03,21,15,Saturday,1584817200000,1584830193000,0_0,0,how to find us,https://www.meetup.com/Grateful-Dead-Jam-Band/events/267976960/
10033,1486060,Grateful-Dead-Jam-Band,vfczgrybcgbxb,Workingman's Dead Monthly Electric Jam,5,1566388750000,2020,04,18,15,Saturday,1587236400000,1587248913000,0_0,0,how to find us,https://www.meetup.com/Grateful-Dead-Jam-Band/events/267962317/
10046,1487339,Hoboken-Once-a-Month-Group-40,269258552,"Zeppelin Hall, Jersey City - EVENT POSTPONED UNTIL FURTHER NOTICE",3,1583599982000,2020,03,18,18,Wednesday,1584571500000,1584624365000,0_0,0,how to find us,https://www.meetup.com/Hoboken-Once-a-Month-Group-40/events/269258552/
10049,1487802,NYCIndependentTradersandInvestors,268225968,"High Income in Turbulent Times, with Dr. Marvin Appel",5,1580083436000,2020,03,04,18,Wednesday,1583365500000,1583376282000,0_0,0,how to find us,https://www.meetup.com/NYCIndependentTradersandInvestors/events/268225968/
10094,1489836,westchester-gaming-group,xkpxklybcfbfb,Boardgaming at 3rd Universe Comics!,6,1442961389000,2020,03,03,19,Tuesday,1583280000000,1583292819000,0_0,5,In the back room.,https://www.meetup.com/westchester-gaming-group/events/269021813/
10096,1489836,westchester-gaming-group,vfvwbrybcfbhb,Board Games,10,1559902706000,2020,03,05,19,Thursday,1583454600000,1583465698000,0_0,0,Email the host for the adress,https://www.meetup.com/westchester-gaming-group/events/265764819/
10097,1489836,westchester-gaming-group,mtgmlrybcfbkb,Saturday Night Boardgaming,4,1574642769000,2020,03,07,19,Saturday,1583625600000,1583636578000,0_0,5,how to find us,https://www.meetup.com/westchester-gaming-group/events/269024465/
10099,1489836,westchester-gaming-group,xkpxklybcfbnb,Boardgaming at 3rd Universe Comics!,6,1442961389000,2020,03,10,19,Tuesday,1583881200000,1583894711000,0_0,5,In the back room.,https://www.meetup.com/westchester-gaming-group/events/269196029/
10104,1489836,westchester-gaming-group,xkpxklybcfbwb,Boardgaming at 3rd Universe Comics!,3,1442961389000,2020,03,17,19,Tuesday,1584486000000,1584499578000,0_0,5,In the back room.,https://www.meetup.com/westchester-gaming-group/events/269362433/
10299,1490492,NYTechMixer,269648670,(Online) The Office Trivia Night,29,1585159942000,2020,04,01,19,Wednesday,1585782000000,1585790438000,0_0,0,how to find us,https://www.meetup.com/NYCProf/events/269648670/
11281,1492767,The-Separated-Mens-Meetup-Group,dqjlkhybcfbdb,The Divorcing Man's Support Group Monthly Meetup,6,1388681402000,2020,03,02,20,Monday,1583197200000,1583209712000,0_0,0,"You will see me at a table with a couple guys, sitting, talking, drinking a beer and relaxing!",https://www.meetup.com/The-Separated-Mens-Meetup-Group/events/268835269/
11987,1495355,Bklyn-Coed-Soccer,269165121,"SATURDAY SOCCER 6v6 March 7, 2020",11,1583269745000,2020,03,07,08,Saturday,1583588700000,1583597585000,0_0,7,"Turf field at Pier 2.  Google these coordinates: 40.6998770, -73.9995748",https://www.meetup.com/Bklyn-Coed-Soccer/events/269165121/
12010,1500604,New-York-Area-ASL-Practice-Group,pnbcjrybcfbfb,Level 1 to Level 3 Practice Group change to Tuesdays 6pm,6,1568638879000,2020,03,03,18,Tuesday,1583276400000,1583286477000,0_0,5,Between Madison and Park Ave,https://www.meetup.com/New-York-Area-ASL-Practice-Group/events/268744273/
12012,1500604,New-York-Area-ASL-Practice-Group,pnbcjrybcfbwb,Level 1 to Level 3 Practice Group change to Tuesdays 6pm,7,1568638879000,2020,03,17,18,Tuesday,1584482400000,1584491387000,0_0,5,Between Madison and Park Ave,https://www.meetup.com/New-York-Area-ASL-Practice-Group/events/269207506/
12073,1504099,The-Jersey-City-Writers-Meetup-Group,267523677,Tuesday Writing Prompts: Magical Realism and Other Mixed Genres,10,1577745066000,2020,03,03,18,Tuesday,1583279100000,1583289421000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267523677/
12074,1504099,The-Jersey-City-Writers-Meetup-Group,xbncqrybcfbhb,Thursday Writing Prompts (aka Prompts To Get You Published),10,1577733062000,2020,03,05,18,Thursday,1583451000000,1583461998000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269076016/
12075,1504099,The-Jersey-City-Writers-Meetup-Group,268538399,"READING: Night of Hidden Life, hosted by RADI",9,1581096828000,2020,03,06,18,Friday,1583537400000,1583548392000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/268538399/
12076,1504099,The-Jersey-City-Writers-Meetup-Group,gsxkmrybcfbkb,Jersey Plums Poetry Workshop,8,1577736684000,2020,03,07,11,Saturday,1583596800000,1583606221000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269110736/
12077,1504099,The-Jersey-City-Writers-Meetup-Group,267516143,The Full Story Workshop: Ryann Magnusson,12,1577727369000,2020,03,07,13,Saturday,1583604000000,1583614132000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267516143/
12078,1504099,The-Jersey-City-Writers-Meetup-Group,zflrmrybcfbmb,Monday Nonfiction Workshop,7,1578434331000,2020,03,09,18,Monday,1583793000000,1583803243000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/268979960/
12079,1504099,The-Jersey-City-Writers-Meetup-Group,rdblmrybcfbnb,Tuesday Writing Workshop,5,1577743359000,2020,03,10,18,Tuesday,1583880300000,1583890979000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269196243/
12080,1504099,The-Jersey-City-Writers-Meetup-Group,xtwkmrybcfbqb,Thursday Writing Workshop,4,1577731593000,2020,03,12,18,Thursday,1584052200000,1584061448000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267657259/
12081,1504099,The-Jersey-City-Writers-Meetup-Group,267523689,JCW ONLINE: Tuesday Writing Prompts: Ordinary Heroes,10,1577745130000,2020,03,17,18,Tuesday,1584485100000,1584494149000,0_0,0,ONLINE - email mod for invite,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267523689/
12082,1504099,The-Jersey-City-Writers-Meetup-Group,xbncqrybcfbzb,JCW ONLINE:  Thursday Writing Prompts (aka Prompts To Get You Published),12,1583156868000,2020,03,19,18,Thursday,1584657000000,1584667644000,0_0,0,Moderator's email: jim@jerseycitywriters.org,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269408406/
12083,1504099,The-Jersey-City-Writers-Meetup-Group,269547403,JCW ONLINE: Jersey Plums Poetry Workshop,7,1584715506000,2020,03,21,11,Saturday,1584802800000,1584812159000,0_0,0,online,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269547403/
12084,1504099,The-Jersey-City-Writers-Meetup-Group,zflrmrybcfbfc,JCW ONLINE: Monday Nonfiction Workshop,17,1578434331000,2020,03,23,18,Monday,1585002600000,1585013282000,0_0,0,ONLINE WORKSHOP - please email moderator for invite,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269236553/
12085,1504099,The-Jersey-City-Writers-Meetup-Group,rdblmrybcfbgc,JCW ONLINE: Tuesday Writing Workshop,10,1577743359000,2020,03,24,18,Tuesday,1585089900000,1585098662000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269411518/
12086,1504099,The-Jersey-City-Writers-Meetup-Group,xtwkmrybcfbjc,JCW ONLINE:  Thursday Writing Workshop,14,1577731593000,2020,03,26,18,Thursday,1585261800000,1585271574000,0_0,0,Moderator's email:  jim@jerseycitywriters.org,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267657350/
12088,1504099,The-Jersey-City-Writers-Meetup-Group,gsxkmrybcfblc,JCW ONLINE: Jersey Plums Poetry Workshop,14,1577736684000,2020,03,28,11,Saturday,1585407600000,1585417133000,0_0,0,online,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269529661/
12089,1504099,The-Jersey-City-Writers-Meetup-Group,267523702,JCW ONLINE Tuesday Prompts: Unreliable Narrators & Villains as Protagonists,19,1577745209000,2020,03,31,18,Tuesday,1585694700000,1585703359000,0_0,0,ONLINE Workshop - Email moderator,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267523702/
12090,1504099,The-Jersey-City-Writers-Meetup-Group,xbncqrybcgbdb,JCW Online -> Thursday Writing Prompts (aka Prompts To Get You Published),15,1583156868000,2020,04,02,18,Thursday,1585866600000,1585877644000,0_0,0,https://meet.google.com/mjg-wyfn-fhv?hs=122&authuser=1,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269463768/
12091,1504099,The-Jersey-City-Writers-Meetup-Group,268976498,JCW ONLINE: Jersey Plums Poetry Workshop,11,1582635941000,2020,04,04,11,Saturday,1586012400000,1586021324000,0_0,0,meet.google.com/vcz-bdvw-npf ,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/268976498/
12092,1504099,The-Jersey-City-Writers-Meetup-Group,269872427,JCW ONLINE Tuesday Prompts: Humor and Horror,9,1586098936000,2020,04,07,18,Tuesday,1586298600000,1586307481000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269872427/
12093,1504099,The-Jersey-City-Writers-Meetup-Group,267522674,JCW Regular Board Meeting,5,1577742623000,2020,04,08,17,Wednesday,1586381400000,1586391254000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267522674/
12094,1504099,The-Jersey-City-Writers-Meetup-Group,269889794,JCW ONLINE:  Thursday Writing Workshop,14,1586182004000,2020,04,09,18,Thursday,1586471400000,1586481208000,0_0,0,meet.google.com/eum-veyr-mkg ,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269889794/
12095,1504099,The-Jersey-City-Writers-Meetup-Group,269889997,JCW ONLINE: Jersey Plums Poetry Workshop,9,1586182578000,2020,04,11,11,Saturday,1586617200000,1586627144000,0_0,0,meet.google.com/vcz-bdvw-npf ,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269889997/
12096,1504099,The-Jersey-City-Writers-Meetup-Group,269943156,JCW ONLINE: Monday Morning Motivation,8,1586397584000,2020,04,13,07,Monday,1586776500000,1586781800000,0_0,0,https://meet.google.com/uuu-uvuc-kcu?authuser=4,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269943156/
12097,1504099,The-Jersey-City-Writers-Meetup-Group,269943332,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",15,1586398628000,2020,04,13,15,Monday,1586804400000,1586812157000,0_0,0,meet.google.com/fdo-fvxz-hbb,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269943332/
12098,1504099,The-Jersey-City-Writers-Meetup-Group,rhxkmrybcgbrb,JCW ONLINE: Monday Nonfiction Workshop,11,1577734184000,2020,04,13,18,Monday,1586817000000,1586825541000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269756211/
12099,1504099,The-Jersey-City-Writers-Meetup-Group,vgblmrybcgbsb,JCW ONLINE: Tuesday Writing Workshop,13,1577743665000,2020,04,14,18,Tuesday,1586904300000,1586916128000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269833699/
12100,1504099,The-Jersey-City-Writers-Meetup-Group,269943358,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",4,1586398787000,2020,04,15,15,Wednesday,1586977200000,1586986302000,0_0,0,meet.google.com/jhf-bcds-qzx,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269943358/
12101,1504099,The-Jersey-City-Writers-Meetup-Group,269889943,JCW Online -> Thursday Writing Prompts (aka Prompts To Get You Published),16,1586182317000,2020,04,16,19,Thursday,1587078000000,1587087565000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269889943/
12102,1504099,The-Jersey-City-Writers-Meetup-Group,269944157,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",5,1586399546000,2020,04,17,15,Friday,1587150000000,1587158234000,0_0,0,meet.google.com/onm-qnqh-hxa,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269944157/
12103,1504099,The-Jersey-City-Writers-Meetup-Group,267521866,JCW ONLINE: Moderator Meeting & Mixer,12,1577739919000,2020,04,17,18,Friday,1587162600000,1587173486000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267521866/
12104,1504099,The-Jersey-City-Writers-Meetup-Group,gsxkmrybcgbxb,JCW ONLINE: Jersey Plums Poetry Workshop,9,1577736684000,2020,04,18,11,Saturday,1587222000000,1587232591000,0_0,0,https://meet.google.com/vcz-bdvw-npf,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269944174/
12106,1504099,The-Jersey-City-Writers-Meetup-Group,269944159,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",7,1586399591000,2020,04,20,15,Monday,1587409200000,1587418431000,0_0,0,meet.google.com/ixo-ztzs-dpg,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269944159/
12107,1504099,The-Jersey-City-Writers-Meetup-Group,267523719,JCW ONLINE: Tuesday Writing Prompts: Wit & Absurdity: Beginner's Guide to Humor,14,1577745299000,2020,04,21,18,Tuesday,1587509100000,1587518922000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267523719/
12108,1504099,The-Jersey-City-Writers-Meetup-Group,269944214,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",5,1586400101000,2020,04,22,15,Wednesday,1587582000000,1587591723000,0_0,0,meet.google.com/bcw-bmoq-wpk ,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269944214/
12109,1504099,The-Jersey-City-Writers-Meetup-Group,trdjrrybcgbvb,JCW Online -->Thursday Writing Workshop,10,1577732209000,2020,04,23,18,Thursday,1587681000000,1587691109000,0_0,0,meet.google.com/yrz-osgx-dus ,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/267657286/
12110,1504099,The-Jersey-City-Writers-Meetup-Group,269944161,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",10,1586399643000,2020,04,24,15,Friday,1587754800000,1587761477000,0_0,0,meet.google.com/ffh-tjmn-oec,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269944161/
12112,1504099,The-Jersey-City-Writers-Meetup-Group,270171034,JCW ONLINE: Jersey Plums Poetry Workshop,12,1587437339000,2020,04,25,11,Saturday,1587826800000,1587836169000,0_0,0,https://meet.google.com/vcz-bdvw-npf,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/270171034/
12113,1504099,The-Jersey-City-Writers-Meetup-Group,270278833,JCW ONLINE: Monday Morning Motivation,7,1587926405000,2020,04,27,07,Monday,1587986100000,1587990998000,0_0,0,meet.google.com/xpe-bzmm-wmy ,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/270278833/
12114,1504099,The-Jersey-City-Writers-Meetup-Group,rhxkmrybcgbkc,JCW ONLINE: Monday Nonfiction Workshop,14,1577734184000,2020,04,27,18,Monday,1588026600000,1588036269000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/270031680/
12115,1504099,The-Jersey-City-Writers-Meetup-Group,vgblmrybcgblc,JCW ONLINE: Tuesday Writing Workshop,10,1577743665000,2020,04,28,18,Tuesday,1588113900000,1588122904000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/270124732/
12116,1504099,The-Jersey-City-Writers-Meetup-Group,269944160,"JCW ONLINE: ""Afterschool Special"" Writing Marathon",7,1586399617000,2020,04,29,15,Wednesday,1588186800000,1588195358000,0_0,0,how to find us,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269944160/
12117,1504099,The-Jersey-City-Writers-Meetup-Group,flbwrrybcgbnc,JCW Online -> Thursday Writing Prompts (aka Prompts To Get You Published),9,1586182979000,2020,04,30,18,Thursday,1588285800000,1588296469000,0_0,0,meet.google.com/mjg-wyfn-fhv,https://www.meetup.com/The-Jersey-City-Writers-Meetup-Group/events/269890077/
12282,1507125,The-City-Congregation-for-Humanistic-Judaism,267200035,Shabbat Service and Cultural Program,5,1576396855000,2020,03,20,19,Friday,1584747000000,1584756999000,0_0,0,how to find us,https://www.meetup.com/The-City-Congregation-for-Humanistic-Judaism/events/267200035/
